path	size_bytes	sha256	kind	round	source
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_011.json	125	fa2f977f6d11630a994ea6aec3555ff12d19277521d074ad3907af626b11ff30	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_011.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_012.json	125	947ed2f5c4f906a282cf68502f5a530051adc6c4e82876de20e010f9a4daf209	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_012.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_013.json	125	a993d81c6a2e7d0e820b7eddb04ffcd592c05afb9a86ef3c224af922903ad593	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_013.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_014.json	125	ad418a178797ec819090a91506b2dd499445805f84eea0bf5fa0a151a7a36761	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_014.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_015.json	125	b337a37befdf23fb86c97c9ffd375dffd7d158a735ad648edec9c739c1225d94	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho29/chunk_015.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_000.json	118	65a5c7a7f1dd5ddc1f6ef24fdb199b79c6d61c9466460c6a34ea6cc732aa60dd	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_000.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_001.json	123	f2b65ee4338b3fe62f660943bd6a3acc0281e20a527b699daa38b8a2b369f4b3	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_001.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_002.json	124	1699fa03f49aa95b5e43945af2929e430c41dd7cc3b77667c8aa19d90fcc18b3	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_002.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_003.json	125	c2cc4aff709bde81533129d67e22a93b598ed598da475e83021dd69ace271b85	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_003.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_004.json	125	19443c5ec222a1d9225db3c133eba980f629ca6748f0f42f4f560f37553ae5c9	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_004.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_005.json	125	01d834108e5e830e1dd34430b352d01dcf62f4ff7425bc335db2c23bae755929	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_005.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_006.json	125	8b3277692153ce1ec7fdbdec7b279791d60199ee01bf5390968a8701d2117ac1	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_006.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_007.json	125	3927cb03115e00f0a6f7aec38d8cb97bd20922b5bb92bd5dfa563ea3ac17480f	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho30/chunk_007.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_000.json	118	718440956371a887865e57d7940fbdf3bb0262ff6a8eca5fd2ef51927cabd463	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_000.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_001.json	124	efa1059340a498a82d64a17fb8000cbfb8548cac79911c752c1dab16d4369c4e	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_001.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_002.json	123	7f6f5c3d48a85280a0d82489d2fc2462389977feccbcb14e5c2af1439d319858	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_002.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_003.json	124	a41a8cbf6acbf383570c30a2164cb611504d80b314d43ff7473e9516c6285e1b	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/rho31/chunk_003.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_32.json	135	14ac92921f5f6263663673ad74b535249d75f32993a680a342127f2aae5994a8	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_32.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_33.json	133	d7c73625f928fce8de38a433194b65d2c7f3446d6fbc765f2ebc6dd39c58e76e	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_33.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_34.json	133	85881ef67b0b906c97b7619a8dfafa002d313461e837a8bfb99c7b2925b481bc	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_34.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_35.json	132	65ca2a6ff8a0de20a8378e8fb94de2fe6f9094d4ceee3612445d1f8679ee17e8	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_35.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_36.json	132	b7a122565aaae1c37e9653614e66802ee36eb9aa2a65d20444150c42734482c9	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_36.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_37.json	104	e79886a2c9a042892e00c2ced44f7f2af5a5e61ce3c9a4d78e61ea75035b0f46	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_37.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_38.json	160	ef99e1136dc356f64354fbb28add01776376540c8d376ff8da6b883799868930	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_38.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_39.json	102	54004f64dc89d663c170328c58d1206481b8e8c9367a618d708dbd5b8ffb3d50	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_39.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_40.json	159	67d997ecc81e8be746a3ed9ed5fbdd944152e590cd995219ddd4f3d54c68b4ce	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_40.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_41.json	158	39e9cb7fdcec1eeb8b60da88ce036d07232fe99a9e36834aab5fa3b1c0692ca6	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_41.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_42.json	157	388a0592e55a027295c74af15336fabe132a134fe8e1a49ce668e0ec3b13c349	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_42.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_43.json	157	d879f46aa620ede4c8abf7fd059076fe25952c64dd203226ecd70aee3c6842eb	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_43.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_44.json	157	15c81d2a8016aaa9db577fce7f3431f3225b1ba49630802f788678679ecd3792	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_44.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_45.json	156	1d65e6269d421c7ec235edfee9009bbb9ba4490144ecca8a8a74994bb263c399	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_45.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_46.json	156	cf460649e90d5854b347d47f1254063715fa5bed06c537a606c7e6bb9d3d82cf	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_46.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_47.json	156	dfd2b41750a6057ff4931f631b8f56582ffa81c619323ac629a1d0f2b550e0ac	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_47.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_48.json	156	aa563ce703e83b8042f8e38fd3c894e84e45e863698102750610f639e0b9b9ff	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_48.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_49.json	154	25e1a08ffeabc562e3684b302286a33a3997004faed2a1a79248f0101b3f7801	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_49.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_50.json	155	afc697035e7597c38510050b1f47fe989116cbfa396cd3a5e1a3da354142356f	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_50.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_51.json	155	96da53214f718cc2c3879aa66eb8bf33f2b34ceed9b52d1e19bb1f9ac77dc9fb	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_51.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_52.json	154	c6ec5a43a21e8cec8a5e6345ff748cd7a7d3a09012ce72deec858662391c9ba6	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_52.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_53.json	153	11498eb76317c65051f20ba83cdf9b3ee328fcbd14f947d7aa4e4b4874759867	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_53.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_54.json	154	21fa4eaafabae1a8105e81fe627e5c444af5b9835b07f250aae05737726ce8a9	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_54.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_55.json	154	61f949dca7a6ea711c67eda99450b8734a85035bb646e48b51d7eb21b7b2e9d4	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/receipts/single/rho_55.json
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/replay.sh	494	b0e8330e58c3efc3fc29fcb0c072c713a4acbdee405bd28a1913e64c0a19289b	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/replay.sh
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/OVERVIEW-2026-09-22.md.txt
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND14_HANDOFF.md	1646	12904dff8c8128e0bf97caf677afaea3d1ee088d9121e1a2ebaab24e7fe054f0	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND14_HANDOFF.md
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND14_PROOFS.md	8615	69f20e11a2a83e45d01c210c2d7c36a025d7e54e37f7f79d1e21c723565508c3	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND14_PROOFS.md
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16.zip.sha256	122	bad275a4b6ddbe9068c4b407de6ea1db68de913658615c868995a819b755af00	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16.zip.sha256
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_FAILURES.md	1455	b320fcfa8aff812a07d56c54c94c189c811de95f4da19cbbac443e2a51eb6e4f	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_FAILURES.md
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_HANDOFF.md	1816	d9b984d20a96a3b6be5c13ef5c18fe137fb027c2078efd407d059c2a8e9dc71b	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_HANDOFF.md
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_PROOFS.md	10158	6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_PROOFS.md
rounds/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_REPORT.md	3533	958aa64a67fb5f9ee26bb0c0df04081b1a03ea5b4e2cf97d83c3f6d50ac5fd6e	extracted_original_package_member	17	B699-D-i3-round17-high-layer-rank-gap-20260922.zip!/B699-D-i3-round17-high-layer-rank-gap-20260922/sources/ROUND16_REPORT.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/CONTENTS.md	640	e0f1bb4c02f496c73a061c7dfa55614672f22d2c01159793d31f6d6e2f8db320	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/CONTENTS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/EVIDENCE_LEVELS.md	446	8d3e5e85be49634793aa5005c438c8604d411965de36047a97cf5c1ceaf11b9a	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/EVIDENCE_LEVELS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/FAILURES.md	1383	f7067c47c2c7a2b8b782000aa6dc4acdb803e93d4c20bed0b1fe0a7267d94ced	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/FAILURES.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/FRONTIER.json	1422	eff61c7d1d5bfa18d2f13680a496a4870535047644bbe5daa0d21df6eff9ad7e	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/FRONTIER.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/HANDOFF.md	1314	acacefc55414c2e12b2808810fbf30280445bb1e839c7c28b5632391a0192cf9	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/HANDOFF.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/MANIFEST.tsv	4128	2ffff3e91177837b200a273aea7c7d5db07295b0fca433449f621ad456c504e5	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/MANIFEST.tsv
rounds/B699-D-i3-round18-pure-two-closure-20260922/PACKAGE_AUDIT.json	409	d984a99e6dcb89a838b5cb43ceba844a958eb6cd3ab3a396097bd68187e9bc4c	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/PACKAGE_AUDIT.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/PROOFS.md	7109	863efe6f33926af41fbcee650a7e6005806b79863b27046aa1e06705735af073	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/PROOFS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/README.md	381	90c3fafd6d12f2bb0d1727c19c3a050080920dc75f8f262e8cf02d5a3ca9d407	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/README.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/REPLAY.md	969	ffa2aee9d032ce6d64efac3f2ae5c1b8b30844ae5795e70732fd05495dc0e3a0	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/REPLAY.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/REPORT.md	4829	f60acf4ce89d31116acf7fdbaa720d0ce8c0bcdcd034076b859356ed153efb19	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/REPORT.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/SHA256SUMS	4116	7f76b3881c02cd88bea81c17a1240987eb66c12e0f2256804362693d9c483927	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/SHA256SUMS
rounds/B699-D-i3-round18-pure-two-closure-20260922/SOURCE_ADOPTION.md	778	22a4b6b935f636bbba0ac138d8c738fe1c2805a97ea5589aa7b6777aad285181	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/SOURCE_ADOPTION.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/certificates/campaign_summary.json	2593	2678a9d15ba774087d9459f30f7f71a7d78165b308d98137d408c5d0acc33ab4	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/certificates/campaign_summary.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/certificates/crosscheck_samples.json	22763	57246556d1f0d64d8ec41e5bf6bdb4c0db6c698eef94a815f27d6ee623822bf9	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/certificates/crosscheck_samples.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/certificates/independent_rho12.json	142	8321cd0fc3f27f878bd98aebdf5815da4005989260699affec9f0377e9d8b8d6	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/certificates/independent_rho12.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/certificates/symbolic.json	136	a28a4c710685d12113cc404b36e448df8d8f648b7adf3f9fbf673dc6650da321	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/certificates/symbolic.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/run_large_layers.sh	746	749ece20722158509e44105bbb8c7979909c1797ecee26a12f9d7856590b2cfd	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/run_large_layers.sh
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/sample_oracle.cpp	568	61297761ed90ec6fd821b99c115495adb791bf964222d75296a996c90d11bcb9	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/sample_oracle.cpp
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/scan_fixed_m_newton.cpp	3148	d7d81b76c66811c63f44a239fbf36437ed667ad20cc78133d3b2d48eae728666	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/scan_fixed_m_newton.cpp
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/symbolic_verify.py	829	3c9259b13fee02b3dc51f5dc49e28556e85c9a43695fc59fb0917d157191e90a	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/symbolic_verify.py
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_crosscheck.py	2056	73bc408931666dc8e51ccede62a806ada05cebfff731357eb965183e8c756031	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_crosscheck.py
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_full_rho12.py	1577	910efed5afed8259a0b7a99809533b26b4af5dfd03caea7a23ff3794a9411049	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_full_rho12.py
rounds/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_receipts.py	1686	c7b28d842e2e667cc10a48186f37ce639f8f9dc0a18ced362c2fa12df50c780a	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/evidence/verify_receipts.py
rounds/B699-D-i3-round18-pure-two-closure-20260922/full_replay.sh	1018	4c4dee0edd2633ec50a91bebb8f130e22da3ac62745645d1cd6773e9a6f523f2	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/full_replay.sh
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/crosscheck.log	63	5c406ac320b5aa4f494240c97fd7ec790c96a371f1eea3e8b467f5d913680153	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/crosscheck.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/independent_rho12.log	142	a75eaae0136fbd62ae12cdbb67485a20cf014895a920c69fa65f1c318e4e3a3e	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/independent_rho12.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.done	5	c26de83abdc9496cd1301470918ec39ecca1cf389ef0ae1c6504da1800d1c431	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.done
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.stderr	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.stderr
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.stdout	2034	956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/large_layers.stdout
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/layer_24.log	115	4c01198a2838e4672b399280a1bc8162cf51f14f9c0eba6226d6f569d6a7d7e2	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/layer_24.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/layers_12_23.log	1322	5ef93f5d26b71e800e086bfdae8e8ec0156e01842ab25294557c57fc26d3261b	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/layers_12_23.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/layers_25_27.log	2034	956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/layers_25_27.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/receipt_audit.log	141	0eb5c43387a679d30d7ed7cef58996860db30e5bf8ef43dc2029eeb6239b39e3	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/receipt_audit.log
