STATE 127 [12, 10, 9, 8, 6, 6] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=4541, misses=475, maxsize=None, currsize=475) secs 0.025950908660888672
STATE 147 [2, 3, 2, 2, 1, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=326989, misses=15519, maxsize=None, currsize=15519) secs 1.1274936199188232
STATE 148 [2, 2, 1, 1, 1, 2] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=346080, misses=16490, maxsize=None, currsize=16490) secs 1.2083206176757812
STATE 149 [1, 2, 1, 1, 0, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=362730, misses=17397, maxsize=None, currsize=17397) secs 1.2682271003723145
STATE 149 [1, 2, 1, 1, 1, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=373756, misses=17892, maxsize=None, currsize=17892) secs 1.3021724224090576
STATE 149 [1, 2, 1, 2, 0, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=381585, misses=18333, maxsize=None, currsize=18333) secs 1.3309972286224365
STATE 149 [1, 2, 2, 1, 0, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=382675, misses=18409, maxsize=None, currsize=18409) secs 1.3363878726959229
STATE 150 [1, 1, 1, 1, 0, 1] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=385445, misses=18585, maxsize=None, currsize=18585) secs 1.3477365970611572
STATE 151 [0, 1, 0, 1, 0, 1] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=422747, misses=19716, maxsize=None, currsize=19716) secs 1.431854009628296
STATE 151 [0, 1, 0, 1, 1, 0] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=427488, misses=19961, maxsize=None, currsize=19961) secs 1.4476330280303955
STATE 151 [0, 1, 1, 1, 0, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=428579, misses=20024, maxsize=None, currsize=20024) secs 1.4522967338562012
STATE 152 [0, 0, 0, 0, 0, 1] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=444035, misses=20710, maxsize=None, currsize=20710) secs 1.4998745918273926
STATE 152 [0, 0, 0, 0, 1, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=448924, misses=21058, maxsize=None, currsize=21058) secs 1.5213532447814941
STATE 152 [0, 0, 0, 1, 0, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=471267, misses=22144, maxsize=None, currsize=22144) secs 1.5967037677764893
STATE 152 [0, 0, 1, 0, 0, 0] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=473700, misses=22349, maxsize=None, currsize=22349) secs 1.60975980758667
SUMMARY 0
