STATE 127 [12, 10, 9, 8, 6, 6] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=4488, misses=468, maxsize=None, currsize=468) secs 0.024621963500976562
STATE 142 [5, 4, 4, 3, 3, 2] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=106464, misses=6666, maxsize=None, currsize=6666) secs 0.394132137298584
STATE 142 [5, 4, 4, 4, 2, 2] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=106760, misses=6703, maxsize=None, currsize=6703) secs 0.39630866050720215
STATE 143 [4, 4, 3, 3, 2, 3] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=211316, misses=10421, maxsize=None, currsize=10421) secs 0.6659860610961914
STATE 143 [4, 4, 3, 3, 3, 2] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=248237, misses=12079, maxsize=None, currsize=12079) secs 0.837576150894165
STATE 143 [4, 4, 3, 4, 2, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=259605, misses=12812, maxsize=None, currsize=12812) secs 0.9005436897277832
STATE 143 [4, 4, 4, 3, 2, 2] LEAVES 3 SURVIVE 0 CACHE CacheInfo(hits=265132, misses=13167, maxsize=None, currsize=13167) secs 0.9337091445922852
STATE 145 [3, 3, 2, 3, 2, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=296620, misses=14277, maxsize=None, currsize=14277) secs 1.0600030422210693
STATE 145 [3, 3, 3, 2, 2, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=302830, misses=14588, maxsize=None, currsize=14588) secs 1.0915989875793457
STATE 145 [3, 3, 3, 3, 1, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=304151, misses=14657, maxsize=None, currsize=14657) secs 1.096299171447754
STATE 147 [2, 2, 2, 2, 1, 2] LEAVES 3 SURVIVE 0 CACHE CacheInfo(hits=326326, misses=15486, maxsize=None, currsize=15486) secs 1.2128181457519531
STATE 147 [2, 2, 2, 2, 2, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=326423, misses=15491, maxsize=None, currsize=15491) secs 1.2135615348815918
STATE 147 [2, 2, 3, 2, 1, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=326424, misses=15491, maxsize=None, currsize=15491) secs 1.2137455940246582
STATE 147 [2, 3, 2, 2, 1, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=326425, misses=15491, maxsize=None, currsize=15491) secs 1.2140884399414062
STATE 148 [2, 2, 1, 1, 1, 2] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=345510, misses=16462, maxsize=None, currsize=16462) secs 1.3180820941925049
STATE 149 [1, 2, 1, 1, 0, 2] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=362158, misses=17369, maxsize=None, currsize=17369) secs 1.3923091888427734
STATE 149 [1, 2, 1, 1, 1, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=373182, misses=17864, maxsize=None, currsize=17864) secs 1.4409184455871582
STATE 149 [1, 2, 1, 2, 0, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=381021, misses=18307, maxsize=None, currsize=18307) secs 1.4709322452545166
STATE 149 [1, 2, 2, 1, 0, 1] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=382110, misses=18383, maxsize=None, currsize=18383) secs 1.4760959148406982
STATE 150 [1, 1, 1, 1, 0, 1] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=384880, misses=18559, maxsize=None, currsize=18559) secs 1.4877290725708008
STATE 151 [0, 1, 0, 1, 0, 1] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=422045, misses=19682, maxsize=None, currsize=19682) secs 1.5880684852600098
STATE 151 [0, 1, 0, 1, 1, 0] LEAVES 1 SURVIVE 0 CACHE CacheInfo(hits=426786, misses=19927, maxsize=None, currsize=19927) secs 1.6145541667938232
STATE 151 [0, 1, 1, 1, 0, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=427877, misses=19990, maxsize=None, currsize=19990) secs 1.6217522621154785
STATE 152 [0, 0, 0, 0, 0, 1] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=443330, misses=20676, maxsize=None, currsize=20676) secs 1.696312427520752
STATE 152 [0, 0, 0, 0, 1, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=448219, misses=21024, maxsize=None, currsize=21024) secs 1.7311036586761475
STATE 152 [0, 0, 0, 1, 0, 0] LEAVES 4 SURVIVE 0 CACHE CacheInfo(hits=470420, misses=22103, maxsize=None, currsize=22103) secs 1.8401894569396973
STATE 152 [0, 0, 1, 0, 0, 0] LEAVES 2 SURVIVE 0 CACHE CacheInfo(hits=472837, misses=22307, maxsize=None, currsize=22307) secs 1.8522436618804932
SUMMARY 0
