2670,1335,4754976300
2672,1336,4765672320
2674,1337,4776384368
2676,1338,4787112456
2678,1339,4797856596
2680,1340,4808616800
2682,1341,4819393080
2684,1342,4830185448
2686,1343,4840993916
2688,1344,4851818496
2690,1345,4862659200
2692,1346,4873516040
2694,1347,4884389028
2696,1348,4895278176
2698,1349,4906183496
2700,1350,4917105000
2702,1351,4928042700
2704,1352,4938996608
2706,1353,4949966736
2708,1354,4960953096
2710,1355,4971955700
2712,1356,4982974560
2714,1357,4994009688
2716,1358,5005061096
2718,1359,5016128796
2720,1360,5027212800
2722,1361,5038313120
2724,1362,5049429768
2726,1363,5060562756
2728,1364,5071712096
2730,1365,5082877800
2732,1366,5094059880
2734,1367,5105258348
2736,1368,5116473216
2738,1369,5127704496
2740,1370,5138952200
2742,1371,5150216340
2744,1372,5161496928
2746,1373,5172793976
2748,1374,5184107496
2750,1375,5195437500
2752,1376,5206784000
2754,1377,5218147008
2756,1378,5229526536
2758,1379,5240922596
2760,1380,5252335200
2762,1381,5263764360
2764,1382,5275210088
2766,1383,5286672396
2768,1384,5298151296
2770,1385,5309646800
2772,1386,5321158920
2774,1387,5332687668
2776,1388,5344233056
2778,1389,5355795096
2780,1390,5367373800
2782,1391,5378969180
2784,1392,5390581248
2786,1393,5402210016
2788,1394,5413855496
2790,1395,5425517700
2792,1396,5437196640
2794,1397,5448892328
2796,1398,5460604776
2798,1399,5472333996
2800,1400,5484080000
2802,1401,5495842800
2804,1402,5507622408
2806,1403,5519418836
2808,1404,5531232096
2810,1405,5543062200
2812,1406,5554909160
2814,1407,5566772988
2816,1408,5578653696
2818,1409,5590551296
2820,1410,5602465800
2822,1411,5614397220
2824,1412,5626345568
2826,1413,5638310856
2828,1414,5650293096
2830,1415,5662292300
2832,1416,5674308480
2834,1417,5686341648
2836,1418,5698391816
2838,1419,5710458996
2840,1420,5722543200
2842,1421,5734644440
2844,1422,5746762728
2846,1423,5758898076
2848,1424,5771050496
2850,1425,5783220000
2852,1426,5795406600
2854,1427,5807610308
2856,1428,5819831136
2858,1429,5832069096
2860,1430,5844324200
2862,1431,5856596460
2864,1432,5868885888
2866,1433,5881192496
2868,1434,5893516296
2870,1435,5905857300
2872,1436,5918215520
2874,1437,5930590968
2876,1438,5942983656
2878,1439,5955393596
2880,1440,5967820800
2882,1441,5980265280
2884,1442,5992727048
2886,1443,6005206116
2888,1444,6017702496
2890,1445,6030216200
2892,1446,6042747240
2894,1447,6055295628
2896,1448,6067861376
2898,1449,6080444496
2900,1450,6093045000
2902,1451,6105662900
2904,1452,6118298208
2906,1453,6130950936
2908,1454,6143621096
2910,1455,6156308700
2912,1456,6169013760
2914,1457,6181736288
2916,1458,6194476296
2918,1459,6207233796
2920,1460,6220008800
2922,1461,6232801320
2924,1462,6245611368
2926,1463,6258438956
2928,1464,6271284096
2930,1465,6284146800
2932,1466,6297027080
2934,1467,6309924948
2936,1468,6322840416
2938,1469,6335773496
2940,1470,6348724200
2942,1471,6361692540
2944,1472,6374678528
2946,1473,6387682176
2948,1474,6400703496
2950,1475,6413742500
2952,1476,6426799200
2954,1477,6439873608
2956,1478,6452965736
2958,1479,6466075596
2960,1480,6479203200
2962,1481,6492348560
2964,1482,6505511688
2966,1483,6518692596
2968,1484,6531891296
2970,1485,6545107800
2972,1486,6558342120
2974,1487,6571594268
2976,1488,6584864256
2978,1489,6598152096
2980,1490,6611457800
